Date,Time,Open,High,Low,Close,Volume
20230107,00:45:00,1856.286,1856.849,1855.127,1856.189,1317
20230107,01:00:00,1856.189,1857.043,1855.402,1857.043,3123
20230107,01:15:00,1857.043,1857.721,1856.903,1857.482,2642
20230107,01:30:00,1857.482,1857.848,1857.353,1857.848,2968
20230107,01:45:00,1857.848,1858.547,1857.074,1857.074,1941
20230107,02:00:00,1857.074,1857.663,1856.947,1857.075,2385
20230107,02:15:00,1857.075,1857.589,1856.764,1856.764,3974
20230107,02:30:00,1856.764,1858.066,1855.780,1856.722,2811
20230107,02:45:00,1856.722,1856.922,1856.105,1856.711,1103
20230107,03:00:00,1856.711,1857.473,1856.227,1856.227,3593
20230107,03:15:00,1856.227,1859.677,1855.514,1856.314,3535
20230107,03:30:00,1856.314,1856.674,1853.874,1856.187,4287
20230107,03:45:00,1856.187,1857.223,1854.610,1855.856,3668
20230107,04:00:00,1855.856,1857.479,1855.247,1855.247,1623
20230107,04:15:00,1855.247,1855.477,1854.395,1855.230,2823
20230107,04:30:00,1855.230,1855.481,1853.759,1855.481,3059
20230107,04:45:00,1855.481,1857.189,1853.667,1856.275,1069
20230109,15:00:00,1856.275,1860.693,1855.990,1855.990,3950
20230109,15:15:00,1855.990,1857.312,1855.144,1855.271,1313
20230109,15:30:00,1855.271,1855.568,1853.548,1855.568,2211
20230109,15:45:00,1855.568,1857.129,1853.940,1855.848,3058
20230109,16:00:00,1855.848,1856.434,1854.599,1855.606,4356
20230109,16:15:00,1855.606,1856.186,1855.395,1855.471,1426
20230109,16:30:00,1855.471,1856.144,1854.685,1855.352,2925
20230109,16:45:00,1855.352,1857.185,1853.929,1855.181,1826
20230109,17:00:00,1855.181,1858.015,1854.924,1855.678,3316
20230109,17:15:00,1855.678,1857.065,1855.382,1856.509,1490
20230109,17:30:00,1856.509,1857.372,1855.711,1855.846,4494
20230109,17:45:00,1855.846,1857.668,1854.430,1856.585,3108
20230109,18:00:00,1856.585,1857.198,1854.034,1857.198,3958
20230109,18:15:00,1857.198,1858.741,1856.390,1857.912,3941
20230109,18:30:00,1857.912,1858.641,1855.441,1857.164,3034
20230109,18:45:00,1857.164,1857.905,1854.250,1857.401,2778
20230109,19:00:00,1857.401,1859.578,1856.305,1857.437,3620
20230109,19:15:00,1857.437,1858.638,1856.962,1857.804,2783
20230109,19:30:00,1857.804,1858.046,1856.325,1857.270,2107
20230109,19:45:00,1857.270,1857.506,1854.899,1857.506,2433
20230109,20:00:00,1857.506,1858.352,1856.532,1857.899,2710
20230109,20:15:00,1857.899,1858.841,1856.987,1857.701,1377
20230109,20:30:00,1857.701,1858.268,1856.462,1858.108,1816
20230109,20:45:00,1858.108,1860.626,1857.507,1858.660,4132
20230109,21:00:00,1858.660,1860.053,1857.878,1858.292,2840
20230109,21:15:00,1858.292,1859.637,1858.258,1859.232,4400
20230109,21:30:00,1859.232,1859.474,1857.891,1859.185,1786
20230109,21:45:00,1859.185,1859.429,1858.092,1858.945,1007
20230109,22:00:00,1858.945,1860.533,1857.957,1858.787,1970
20230109,22:15:00,1858.787,1861.051,1858.255,1858.255,2565
20230109,22:30:00,1858.255,1858.956,1857.444,1858.569,985
20230109,22:45:00,1858.569,1859.834,1857.656,1859.024,1597
20230109,23:00:00,1859.024,1859.777,1858.032,1858.702,3052
20230109,23:15:00,1858.702,1859.372,1855.158,1859.132,3586
20230109,23:30:00,1859.132,1859.537,1858.180,1858.891,2188
20230109,23:45:00,1858.891,1859.961,1858.484,1859.222,1390
20230110,00:00:00,1859.222,1860.581,1858.856,1859.447,1361
20230110,00:15:00,1859.447,1859.938,1857.337,1859.447,2927
20230110,00:30:00,1859.447,1859.884,1858.382,1858.658,3311
20230110,00:45:00,1858.658,1859.158,1857.568,1858.605,3325
20230110,01:00:00,1858.605,1859.615,1857.442,1858.572,2980
20230110,01:15:00,1858.572,1860.112,1858.473,1859.536,2745
20230110,01:30:00,1859.536,1860.590,1857.991,1859.767,3190
20230110,01:45:00,1859.767,1860.677,1857.365,1858.278,4372
20230110,02:00:00,1858.278,1858.536,1855.183,1858.225,4006
20230110,02:15:00,1858.225,1859.778,1857.950,1858.475,1732
20230110,02:30:00,1858.475,1860.037,1857.665,1858.333,3338
20230110,02:45:00,1858.333,1858.513,1857.173,1858.513,4165
20230110,03:00:00,1858.513,1858.789,1857.965,1858.449,877
20230110,03:15:00,1858.449,1859.615,1857.997,1858.357,2491
20230110,03:30:00,1858.357,1859.505,1857.935,1858.132,4375
20230110,03:45:00,1858.132,1859.253,1856.555,1856.798,3690
20230110,04:00:00,1856.798,1857.422,1855.995,1857.062,2952
20230110,04:15:00,1857.062,1859.213,1854.961,1857.850,2682
20230110,04:30:00,1857.850,1858.426,1856.593,1858.318,3752
20230110,04:45:00,1858.318,1859.230,1856.354,1859.136,1882
20230110,05:00:00,1859.136,1859.636,1859.102,1859.102,1721
20230110,05:15:00,1859.102,1862.282,1857.877,1859.869,3958
20230110,05:30:00,1859.869,1860.662,1859.576,1859.769,2228
20230110,05:45:00,1859.769,1862.371,1858.730,1859.266,3755
20230110,06:00:00,1859.266,1859.871,1858.745,1859.221,2416
20230110,06:15:00,1859.221,1860.464,1856.508,1858.696,4095
20230110,06:30:00,1858.696,1858.976,1858.228,1858.803,2611
20230110,06:45:00,1858.803,1859.911,1857.150,1858.735,1676
20230110,07:00:00,1858.735,1860.161,1857.045,1858.957,1362
20230110,07:15:00,1858.957,1860.482,1857.707,1858.578,1780
20230110,07:30:00,1858.578,1860.363,1856.900,1858.621,1015
20230110,07:45:00,1858.621,1859.489,1857.988,1858.455,2734
20230110,08:00:00,1858.455,1859.671,1856.938,1859.286,1446
20230110,08:15:00,1859.286,1861.625,1857.737,1859.311,4397
20230110,08:30:00,1859.311,1859.575,1859.274,1859.274,1969
20230110,08:45:00,1859.274,1860.869,1857.194,1858.781,1166
20230110,09:00:00,1858.781,1859.494,1858.614,1858.614,952
20230110,09:15:00,1858.614,1859.251,1858.228,1858.228,4413
20230110,09:30:00,1858.228,1860.612,1856.005,1858.960,4027
20230110,09:45:00,1858.960,1861.777,1858.878,1859.218,4372
20230110,10:00:00,1859.218,1860.319,1857.666,1860.316,1239
20230110,10:15:00,1860.316,1861.292,1859.845,1860.361,2661
20230110,10:30:00,1860.361,1860.464,1857.529,1860.464,4285
20230110,10:45:00,1860.464,1861.421,1860.438,1860.518,4112
20230110,11:00:00,1860.518,1860.983,1859.623,1860.789,1562
20230110,11:15:00,1860.789,1861.873,1860.693,1860.908,2008
20230110,11:30:00,1860.908,1861.742,1859.841,1859.988,4474
20230110,11:45:00,1859.988,1861.039,1859.279,1861.039,2143
20230110,12:00:00,1861.039,1861.964,1860.776,1861.802,2125
20230110,12:15:00,1861.802,1861.931,1861.747,1861.931,2371
20230110,12:30:00,1861.931,1863.932,1860.956,1862.023,3760
20230110,12:45:00,1862.023,1862.861,1861.610,1861.878,2272
20230110,13:00:00,1861.878,1862.280,1861.121,1861.802,2460
20230110,13:15:00,1861.802,1862.865,1859.300,1862.150,4436
20230110,13:30:00,1862.150,1863.142,1860.173,1862.001,2008
20230110,13:45:00,1862.001,1862.571,1861.374,1862.571,1347
20230110,14:00:00,1862.571,1862.752,1861.413,1861.916,3675
20230110,14:15:00,1861.916,1863.206,1861.504,1861.876,3001
20230110,14:30:00,1861.876,1864.000,1861.741,1862.236,3240
20230110,14:45:00,1862.236,1862.582,1861.881,1861.881,2629
20230110,15:00:00,1861.881,1862.081,1861.373,1861.373,4194
20230110,15:15:00,1861.373,1862.733,1860.953,1861.227,3145
20230110,15:30:00,1861.227,1861.392,1860.436,1860.877,3586
20230110,15:45:00,1860.877,1861.316,1859.351,1860.364,1172
20230110,16:00:00,1860.364,1861.137,1859.764,1860.888,2501
20230110,16:15:00,1860.888,1861.287,1860.777,1860.998,2693
20230110,16:30:00,1860.998,1861.909,1860.087,1860.757,812
20230110,16:45:00,1860.757,1860.799,1859.181,1860.799,985
20230110,17:00:00,1860.799,1861.658,1860.390,1860.390,4462
20230110,17:15:00,1860.390,1862.927,1859.215,1860.336,929
20230110,17:30:00,1860.336,1861.071,1859.203,1860.248,3787
20230110,17:45:00,1860.248,1861.011,1859.254,1860.895,4450
20230110,18:00:00,1860.895,1862.525,1859.924,1859.999,3596
20230110,18:15:00,1859.999,1862.382,1859.453,1859.677,1344
20230110,18:30:00,1859.677,1860.589,1859.030,1859.361,2966
20230110,18:45:00,1859.361,1861.681,1856.972,1860.032,4219
20230110,19:00:00,1860.032,1860.038,1859.495,1860.038,3030
20230110,19:15:00,1860.038,1861.079,1859.500,1860.894,1740
20230110,19:30:00,1860.894,1862.000,1860.441,1860.903,3769
20230110,19:45:00,1860.903,1860.933,1860.597,1860.933,3504
20230110,20:00:00,1860.933,1861.927,1860.774,1860.774,1644
20230110,20:15:00,1860.774,1862.243,1860.113,1860.703,2628
20230110,20:30:00,1860.703,1861.781,1858.823,1859.939,2447
20230110,20:45:00,1859.939,1861.325,1859.379,1860.235,3889
20230110,21:00:00,1860.235,1860.544,1859.244,1860.369,4141
20230110,21:15:00,1860.369,1861.730,1859.581,1860.357,3165
20230110,21:30:00,1860.357,1861.392,1859.920,1859.920,1386
20230110,21:45:00,1859.920,1861.371,1859.790,1860.380,2493
20230110,22:00:00,1860.380,1860.784,1858.038,1860.313,1517
20230110,22:15:00,1860.313,1861.203,1859.412,1859.921,2830
20230110,22:30:00,1859.921,1860.241,1859.190,1860.241,2948
20230110,22:45:00,1860.241,1860.762,1859.110,1859.780,1411
20230110,23:00:00,1859.780,1860.508,1858.914,1859.662,1723
20230110,23:15:00,1859.662,1860.252,1857.875,1859.557,4100
20230110,23:30:00,1859.557,1859.652,1858.494,1859.356,2970
20230110,23:45:00,1859.356,1859.952,1858.688,1859.681,1632
20230111,00:00:00,1859.681,1860.107,1858.582,1859.563,2993
20230111,00:15:00,1859.563,1859.687,1858.793,1859.687,1899
20230111,00:30:00,1859.687,1860.828,1859.235,1859.235,4095
20230111,00:45:00,1859.235,1859.376,1857.314,1859.292,3089
20230111,01:00:00,1859.292,1860.096,1858.441,1859.377,862
20230111,01:15:00,1859.377,1859.562,1858.620,1859.096,3837
20230111,01:30:00,1859.096,1862.272,1858.209,1860.845,3275
20230111,01:45:00,1860.845,1861.191,1859.690,1860.904,1780
20230111,02:00:00,1860.904,1861.571,1859.820,1859.922,2271
20230111,02:15:00,1859.922,1860.329,1858.865,1860.329,4415
20230111,02:30:00,1860.329,1860.338,1858.987,1860.055,4239
20230111,02:45:00,1860.055,1860.401,1859.324,1859.976,2081
20230111,03:00:00,1859.976,1860.771,1859.855,1859.855,1868
20230111,03:15:00,1859.855,1861.356,1859.333,1860.187,3749
20230111,03:30:00,1860.187,1860.529,1859.623,1859.887,4213
20230111,03:45:00,1859.887,1859.928,1858.370,1859.928,3605
20230111,04:00:00,1859.928,1861.664,1858.008,1859.395,3829
20230111,04:15:00,1859.395,1860.122,1859.352,1859.464,4056
20230111,04:30:00,1859.464,1859.992,1858.731,1859.267,4442
20230111,04:45:00,1859.267,1860.926,1858.817,1859.156,1040
20230111,05:00:00,1859.156,1859.500,1857.178,1858.022,998
20230111,05:15:00,1858.022,1858.134,1856.790,1858.134,4251
20230111,05:30:00,1858.134,1858.463,1857.643,1857.980,2667
20230111,05:45:00,1857.980,1859.144,1856.790,1858.323,3531
20230111,06:00:00,1858.323,1859.392,1858.208,1859.392,2979
20230111,06:15:00,1859.392,1859.568,1859.333,1859.333,2968
20230111,06:30:00,1859.333,1860.797,1859.009,1859.204,3658
20230111,06:45:00,1859.204,1860.203,1857.273,1859.894,1534
20230111,07:00:00,1859.894,1860.230,1859.429,1860.105,2956
20230111,07:15:00,1860.105,1860.122,1858.983,1860.122,4056
20230111,07:30:00,1860.122,1860.822,1858.836,1859.660,3655
20230111,07:45:00,1859.660,1859.935,1857.859,1859.935,4272
20230111,08:00:00,1859.935,1861.737,1859.756,1861.559,2460
20230111,08:15:00,1861.559,1862.664,1860.512,1861.436,1029
20230111,08:30:00,1861.436,1862.852,1859.423,1860.825,3441
20230111,08:45:00,1860.825,1861.158,1859.311,1861.158,4314
20230111,09:00:00,1861.158,1861.574,1860.400,1861.574,4491
20230111,09:15:00,1861.574,1863.270,1859.725,1861.363,2747
20230111,09:30:00,1861.363,1864.065,1860.974,1861.183,3024
20230111,09:45:00,1861.183,1861.469,1861.063,1861.063,4283
20230111,10:00:00,1861.063,1863.877,1859.350,1860.459,3719
20230111,10:15:00,1860.459,1861.648,1857.969,1859.938,2025
20230111,10:30:00,1859.938,1860.697,1859.334,1860.171,4472
20230111,10:45:00,1860.171,1861.313,1859.873,1859.873,3829
20230111,11:00:00,1859.873,1862.635,1859.644,1861.016,2216
20230111,11:15:00,1861.016,1862.230,1860.590,1860.590,4235
20230111,11:30:00,1860.590,1861.342,1859.371,1861.317,3968
20230111,11:45:00,1861.317,1862.102,1859.807,1860.787,4009
20230111,12:00:00,1860.787,1860.852,1859.025,1860.852,2568
20230111,12:15:00,1860.852,1861.478,1859.387,1861.478,2356
20230111,12:30:00,1861.478,1862.332,1860.914,1862.193,1136
20230111,12:45:00,1862.193,1862.325,1861.027,1861.288,4010
20230111,13:00:00,1861.288,1862.756,1861.056,1861.056,821
20230111,13:15:00,1861.056,1862.275,1860.600,1861.316,3918
20230111,13:30:00,1861.316,1861.951,1860.814,1861.277,3072
20230111,13:45:00,1861.277,1861.835,1861.233,1861.835,1167
20230111,14:00:00,1861.835,1862.257,1860.968,1861.674,2377
20230111,14:15:00,1861.674,1862.911,1861.578,1861.578,3991
20230111,14:30:00,1861.578,1862.888,1858.831,1862.690,3142
20230111,14:45:00,1862.690,1864.499,1862.449,1862.449,1494
20230111,15:00:00,1862.449,1863.227,1862.016,1862.776,2580
20230111,15:15:00,1862.776,1862.940,1861.776,1862.785,4005
20230111,15:30:00,1862.785,1863.210,1862.749,1863.190,3232
20230111,15:45:00,1863.190,1864.176,1862.301,1864.030,1354
20230111,16:00:00,1864.030,1866.785,1863.205,1863.537,4093
20230111,16:15:00,1863.537,1864.375,1862.553,1864.263,2563
20230111,16:30:00,1864.263,1866.442,1863.623,1864.739,2113
20230111,16:45:00,1864.739,1866.213,1863.621,1864.686,2762
20230111,17:00:00,1864.686,1867.539,1863.709,1864.078,3646
20230111,17:15:00,1864.078,1866.188,1861.746,1863.980,4002
20230111,17:30:00,1863.980,1865.145,1863.494,1864.008,1266
20230111,17:45:00,1864.008,1864.737,1863.676,1863.676,3034
20230111,18:00:00,1863.676,1865.531,1861.770,1864.113,3701
20230111,18:15:00,1864.113,1864.651,1862.037,1864.276,4204
20230111,18:30:00,1864.276,1866.353,1863.928,1863.928,2845
20230111,18:45:00,1863.928,1864.582,1863.146,1863.337,1834
20230111,19:00:00,1863.337,1864.935,1863.223,1863.223,3249
20230111,19:15:00,1863.223,1864.427,1863.065,1863.065,2875
20230111,19:30:00,1863.065,1864.185,1862.779,1864.139,2272
20230111,19:45:00,1864.139,1864.796,1862.045,1864.220,3232
20230111,20:00:00,1864.220,1864.606,1864.011,1864.056,2254
20230111,20:15:00,1864.056,1864.886,1862.627,1863.184,3106
20230111,20:30:00,1863.184,1863.370,1861.564,1863.370,4061
20230111,20:45:00,1863.370,1863.528,1863.296,1863.528,1859
20230111,21:00:00,1863.528,1865.486,1861.817,1863.702,1705
20230111,21:15:00,1863.702,1864.829,1863.303,1863.376,3963
20230111,21:30:00,1863.376,1865.036,1860.933,1862.982,2777
20230111,21:45:00,1862.982,1863.968,1862.222,1863.968,1151
20230111,22:00:00,1863.968,1865.868,1863.315,1865.031,2665
20230111,22:15:00,1865.031,1865.342,1863.609,1865.342,2226
20230111,22:30:00,1865.342,1865.535,1864.997,1864.997,2029
20230111,22:45:00,1864.997,1866.813,1864.473,1864.500,892
20230111,23:00:00,1864.500,1865.908,1864.183,1865.006,3833
20230111,23:15:00,1865.006,1865.035,1864.264,1864.684,1455
20230111,23:30:00,1864.684,1865.789,1862.599,1864.376,3379
20230111,23:45:00,1864.376,1865.063,1862.803,1864.629,2570
20230112,00:00:00,1864.629,1865.826,1863.656,1863.851,2559
20230112,00:15:00,1863.851,1865.287,1862.646,1863.412,1642
20230112,00:30:00,1863.412,1865.254,1862.963,1863.246,4074
20230112,00:45:00,1863.246,1863.782,1862.690,1862.690,2135
20230112,01:00:00,1862.690,1863.248,1862.025,1862.786,3417
20230112,01:15:00,1862.786,1863.248,1861.689,1862.175,2407
20230112,01:30:00,1862.175,1862.752,1861.236,1861.701,4133
20230112,01:45:00,1861.701,1862.697,1859.790,1861.015,3316
20230112,02:00:00,1861.015,1861.977,1860.672,1860.672,1279
20230112,02:15:00,1860.672,1861.426,1858.988,1861.081,2892
20230112,02:30:00,1861.081,1862.123,1859.959,1860.463,2793
20230112,02:45:00,1860.463,1861.679,1859.075,1860.178,3442
20230112,03:00:00,1860.178,1860.490,1859.684,1860.490,1566
20230112,03:15:00,1860.490,1861.009,1859.283,1860.920,1019
20230112,03:30:00,1860.920,1863.130,1860.133,1861.901,2372
20230112,03:45:00,1861.901,1863.288,1861.580,1861.939,2827
20230112,04:00:00,1861.939,1862.693,1861.617,1861.617,1485
20230112,04:15:00,1861.617,1861.877,1861.467,1861.467,3917
20230112,04:30:00,1861.467,1861.772,1861.312,1861.496,3997
20230112,04:45:00,1861.496,1863.402,1860.972,1861.985,3937
20230112,05:00:00,1861.985,1862.027,1861.135,1861.268,3024
20230112,05:15:00,1861.268,1861.778,1860.240,1861.059,4169
20230112,05:30:00,1861.059,1863.084,1860.273,1861.102,2541
20230112,05:45:00,1861.102,1862.909,1859.746,1861.254,3877
20230112,06:00:00,1861.254,1863.700,1860.336,1861.273,4331
20230112,06:15:00,1861.273,1861.798,1860.094,1861.367,1280
20230112,06:30:00,1861.367,1862.238,1860.772,1861.438,2236
20230112,06:45:00,1861.438,1862.496,1860.175,1860.696,2553
20230112,07:00:00,1860.696,1861.264,1860.476,1860.862,1043
20230112,07:15:00,1860.862,1862.200,1860.231,1861.255,3244
20230112,07:30:00,1861.255,1861.511,1860.973,1860.973,1895
20230112,07:45:00,1860.973,1862.351,1860.548,1860.548,4487
20230112,08:00:00,1860.548,1861.033,1858.499,1860.432,1042
20230112,08:15:00,1860.432,1862.840,1860.319,1860.319,1319
20230112,08:30:00,1860.319,1860.929,1859.677,1860.222,1813
20230112,08:45:00,1860.222,1860.352,1858.425,1860.352,2804
20230112,09:00:00,1860.352,1861.675,1859.544,1860.884,1109
20230112,09:15:00,1860.884,1862.535,1859.044,1860.466,1181
20230112,09:30:00,1860.466,1861.611,1859.629,1859.647,2662
20230112,09:45:00,1859.647,1860.664,1859.319,1859.319,810
20230112,10:00:00,1859.319,1861.025,1856.642,1860.109,3400
20230112,10:15:00,1860.109,1860.689,1859.139,1860.689,1059
20230112,10:30:00,1860.689,1861.848,1858.494,1860.861,2826
20230112,10:45:00,1860.861,1861.122,1858.623,1860.638,2183
20230112,11:00:00,1860.638,1860.824,1859.369,1860.334,4462
20230112,11:15:00,1860.334,1860.490,1859.990,1859.990,1207
20230112,11:30:00,1859.990,1861.617,1857.241,1859.188,1447
20230112,11:45:00,1859.188,1859.229,1859.172,1859.229,2552
20230112,12:00:00,1859.229,1860.980,1858.054,1859.500,1451
20230112,12:15:00,1859.500,1861.229,1857.758,1860.140,1182
20230112,12:30:00,1860.140,1860.893,1858.341,1859.883,1477
20230112,12:45:00,1859.883,1861.477,1859.346,1860.820,3773
20230112,13:00:00,1860.820,1861.652,1859.772,1860.683,804
20230112,13:15:00,1860.683,1860.793,1860.212,1860.212,3231
20230112,13:30:00,1860.212,1862.003,1858.364,1860.347,4146
20230112,13:45:00,1860.347,1862.077,1858.711,1860.401,3642
20230112,14:00:00,1860.401,1860.741,1858.958,1860.556,1219
20230112,14:15:00,1860.556,1861.472,1859.862,1861.208,2025
20230112,14:30:00,1861.208,1862.777,1861.195,1861.881,3573
20230112,14:45:00,1861.881,1862.801,1860.727,1861.560,834
20230112,15:00:00,1861.560,1862.019,1861.067,1861.284,3864
20230112,15:15:00,1861.284,1862.002,1860.278,1861.618,3612
20230112,15:30:00,1861.618,1861.916,1861.093,1861.225,1304
20230112,15:45:00,1861.225,1862.225,1860.595,1861.026,2558
20230112,16:00:00,1861.026,1861.631,1860.941,1860.941,3066
20230112,16:15:00,1860.941,1862.486,1859.804,1861.189,1967
20230112,16:30:00,1861.189,1862.997,1860.174,1861.356,2035
20230112,16:45:00,1861.356,1861.809,1859.780,1860.637,1572
20230112,17:00:00,1860.637,1861.642,1858.223,1860.631,1780
20230112,17:15:00,1860.631,1861.217,1860.612,1861.061,2846
20230112,17:30:00,1861.061,1861.413,1860.918,1860.918,2279
20230112,17:45:00,1860.918,1861.503,1860.661,1860.858,4325
20230112,18:00:00,1860.858,1861.921,1860.150,1861.191,2729
20230112,18:15:00,1861.191,1863.166,1860.610,1861.085,868
20230112,18:30:00,1861.085,1861.189,1860.505,1860.999,4032
20230112,18:45:00,1860.999,1861.790,1860.410,1861.790,3718
20230112,19:00:00,1861.790,1861.798,1861.641,1861.641,2997
20230112,19:15:00,1861.641,1862.313,1861.479,1861.479,1142
20230112,19:30:00,1861.479,1862.815,1860.847,1861.215,2997
20230112,19:45:00,1861.215,1861.955,1859.803,1861.955,3926
20230112,20:00:00,1861.955,1863.519,1860.254,1862.414,3789
20230112,20:15:00,1862.414,1863.263,1862.159,1862.789,1801
20230112,20:30:00,1862.789,1863.450,1861.215,1863.338,2066
20230112,20:45:00,1863.338,1864.223,1861.819,1863.576,1519
20230112,21:00:00,1863.576,1864.860,1863.360,1864.264,2220
20230112,21:15:00,1864.264,1866.340,1863.962,1863.962,3752
20230112,21:30:00,1863.962,1865.117,1863.959,1863.959,3802
20230112,21:45:00,1863.959,1865.517,1862.609,1862.739,920
20230112,22:00:00,1862.739,1863.833,1861.812,1862.415,3161
20230112,22:15:00,1862.415,1863.393,1861.406,1862.345,2892
20230112,22:30:00,1862.345,1863.432,1861.296,1861.895,1844
20230112,22:45:00,1861.895,1862.266,1859.378,1861.660,3561
20230112,23:00:00,1861.660,1862.512,1861.301,1861.587,4334
20230112,23:15:00,1861.587,1861.954,1861.558,1861.577,2290
20230112,23:30:00,1861.577,1862.036,1859.426,1861.323,3064
20230112,23:45:00,1861.323,1861.945,1859.529,1860.826,3485
20230113,00:00:00,1860.826,1861.340,1859.170,1860.364,1911
20230113,00:15:00,1860.364,1861.082,1858.976,1860.845,1289
20230113,00:30:00,1860.845,1860.878,1859.914,1859.914,988
20230113,00:45:00,1859.914,1860.349,1859.785,1860.349,2705
20230113,01:00:00,1860.349,1861.891,1860.159,1861.038,2670
20230113,01:15:00,1861.038,1861.840,1860.998,1861.274,3109
20230113,01:30:00,1861.274,1863.197,1861.221,1861.486,2820
20230113,01:45:00,1861.486,1863.561,1861.457,1862.061,3800
20230113,02:00:00,1862.061,1863.249,1862.056,1862.883,2479
20230113,02:15:00,1862.883,1864.365,1862.659,1862.951,3404
20230113,02:30:00,1862.951,1865.029,1862.889,1863.606,3492
20230113,02:45:00,1863.606,1865.006,1862.229,1863.597,2059
20230113,03:00:00,1863.597,1864.492,1863.493,1864.182,1045
20230113,03:15:00,1864.182,1864.837,1864.068,1864.837,1946
20230113,03:30:00,1864.837,1866.330,1863.676,1865.965,3670
20230113,03:45:00,1865.965,1867.019,1865.155,1865.528,3863
20230113,04:00:00,1865.528,1865.802,1864.043,1865.760,1106
20230113,04:15:00,1865.760,1866.120,1865.525,1866.120,3513
20230113,04:30:00,1866.120,1866.317,1866.048,1866.317,4080
20230113,04:45:00,1866.317,1868.090,1864.905,1866.838,2136
20230113,05:00:00,1866.838,1867.708,1866.117,1866.640,3994
20230113,05:15:00,1866.640,1866.712,1866.068,1866.712,1232
20230113,05:30:00,1866.712,1867.867,1865.475,1867.057,3955
20230113,05:45:00,1867.057,1867.328,1866.063,1867.328,1885
20230113,06:00:00,1867.328,1867.746,1866.966,1867.485,3686
20230113,06:15:00,1867.485,1867.597,1867.159,1867.159,4223
20230113,06:30:00,1867.159,1867.692,1866.397,1867.370,2423
20230113,06:45:00,1867.370,1869.168,1867.218,1867.218,1865
20230113,07:00:00,1867.218,1867.889,1864.967,1867.376,3077
20230113,07:15:00,1867.376,1867.387,1866.466,1867.027,2692
20230113,07:30:00,1867.027,1868.301,1866.717,1867.882,3998
20230113,07:45:00,1867.882,1868.513,1867.812,1868.030,4173
20230113,08:00:00,1868.030,1869.098,1867.565,1867.565,3200
20230113,08:15:00,1867.565,1867.687,1865.372,1867.469,889
20230113,08:30:00,1867.469,1867.483,1866.141,1867.483,1176
20230113,08:45:00,1867.483,1869.350,1866.216,1866.616,2158
20230113,09:00:00,1866.616,1868.611,1864.028,1867.645,2574
20230113,09:15:00,1867.645,1868.169,1866.562,1868.071,920
20230113,09:30:00,1868.071,1868.922,1866.477,1867.602,1926
20230113,09:45:00,1867.602,1868.066,1865.158,1868.066,941
20230113,10:00:00,1868.066,1869.159,1867.218,1867.440,4415
20230113,10:15:00,1867.440,1867.844,1867.306,1867.306,1945
20230113,10:30:00,1867.306,1868.145,1865.968,1866.842,1820
20230113,10:45:00,1866.842,1868.314,1865.261,1866.005,4055
20230113,11:00:00,1866.005,1866.150,1865.692,1866.150,4000
20230113,11:15:00,1866.150,1868.787,1865.895,1865.895,2857
20230113,11:30:00,1865.895,1866.753,1864.298,1865.688,920
20230113,11:45:00,1865.688,1867.340,1864.419,1865.820,1039
20230113,12:00:00,1865.820,1867.084,1864.826,1866.064,1753
20230113,12:15:00,1866.064,1866.608,1865.974,1866.608,3490
20230113,12:30:00,1866.608,1868.088,1866.105,1866.649,3929
20230113,12:45:00,1866.649,1867.493,1866.630,1866.630,4267
20230113,13:00:00,1866.630,1866.759,1863.225,1866.759,1511
20230113,13:15:00,1866.759,1867.479,1865.321,1866.025,4102
20230113,13:30:00,1866.025,1867.153,1864.455,1865.983,2240
20230113,13:45:00,1865.983,1867.445,1865.483,1865.483,3106
20230113,14:00:00,1865.483,1866.211,1864.303,1866.211,3020
20230113,14:15:00,1866.211,1866.716,1864.912,1864.912,1169
20230113,14:30:00,1864.912,1865.475,1863.555,1865.475,2158
20230113,14:45:00,1865.475,1866.175,1865.078,1865.561,1334
20230113,15:00:00,1865.561,1866.192,1864.779,1865.358,1043
20230113,15:15:00,1865.358,1866.938,1865.139,1865.139,1380
20230113,15:30:00,1865.139,1867.435,1863.184,1865.316,2330
20230113,15:45:00,1865.316,1865.814,1863.620,1864.145,3200
20230113,16:00:00,1864.145,1864.748,1863.685,1864.554,2589
20230113,16:15:00,1864.554,1865.348,1861.607,1864.820,3459
20230113,16:30:00,1864.820,1866.535,1862.489,1864.434,3313
20230113,16:45:00,1864.434,1864.631,1863.604,1863.956,3212
20230113,17:00:00,1863.956,1865.031,1863.855,1864.186,1527
20230113,17:15:00,1864.186,1864.574,1861.287,1863.688,3146
20230113,17:30:00,1863.688,1866.116,1863.387,1863.387,3267
20230113,17:45:00,1863.387,1864.294,1861.402,1863.354,3304
20230113,18:00:00,1863.354,1864.877,1862.745,1863.495,3852
20230113,18:15:00,1863.495,1864.472,1862.975,1863.367,2108
20230113,18:30:00,1863.367,1865.539,1861.767,1863.983,3417
20230113,18:45:00,1863.983,1864.124,1862.906,1864.124,846
20230113,19:00:00,1864.124,1865.029,1863.282,1864.080,1242
20230113,19:15:00,1864.080,1864.150,1863.710,1864.150,2594
20230113,19:30:00,1864.150,1867.295,1863.103,1863.977,2351
20230113,19:45:00,1863.977,1864.669,1863.041,1863.513,4194
20230113,20:00:00,1863.513,1863.821,1862.447,1862.447,1466
20230113,20:15:00,1862.447,1864.497,1861.799,1861.799,936
20230113,20:30:00,1861.799,1862.809,1861.349,1861.653,1496
